"SessionID","Configuration Name","Observer","DeviceID","Session Start Time","Session End Time","DateTime","Date","Time","Year","Month","Hour","Project Animals","Duration","Grid Size","Image Size","Notes","Channel Type","Focal Name","Frame Number","Interval Channel 1 Name","Interval Channel 1 Value","Interval Channel 2 Name","Interval Channel 2 Value","Interval Channel 3 Name","Interval Channel 3 Value","Interval Channel 3 Social Modifier","Interval Channel 4 Name","Interval Channel 4 Value","Interval Channel 5 Name","Interval Channel 5 Value","Interval Channel 5 Social Modifier","Interval Channel 6 Name","Interval Channel 6 Value","Interval Channel 7 Name","Interval Channel 7 Value","Interval Channel 8 Name","Interval Channel 8 Value","Interval Channel 9 Name","Interval Channel 9 Value","Interval Channel 10 Name","Interval Channel 10 Value","Interval Channel 11 Name","Interval Channel 11 Value"
"982","Bison","Jeannette Schwab","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-06-05 14:22:56","2019-06-05 14:37:56","2019-06-05 14:32:56","2019-06-05","14:32:56","2019","6","14","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","Cody","10","Inactive","Resting","","","","","","","","","","","","","","","","","","","","","",""
"982","Bison","Jeannette Schwab","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-06-05 14:22:56","2019-06-05 14:37:56","2019-06-05 14:32:56","2019-06-05","14:32:56","2019","6","14","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","Ginger","10","Inactive","Resting","","","","","","","","","","","","","","","","","","","","","",""
"982","Bison","Jeannette Schwab","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-06-05 14:22:56","2019-06-05 14:37:56","2019-06-05 14:32:56","2019-06-05","14:32:56","2019","6","14","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","Sid","10","Inactive","Resting","","","","","","","","","","","","","","","","","","","","","",""
"982","Bison","Jeannette Schwab","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-06-05 14:22:56","2019-06-05 14:37:56","2019-06-05 14:33:56","2019-06-05","14:33:56","2019","6","14","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","CJ","11","Inactive","Resting","","","","","","","","","","","","","","","","","","","","","",""
"982","Bison","Jeannette Schwab","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-06-05 14:22:56","2019-06-05 14:37:56","2019-06-05 14:33:56","2019-06-05","14:33:56","2019","6","14","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","Cody","11","Inactive","Resting","","","","","","","","","","","","","","","","","","","","","",""
"982","Bison","Jeannette Schwab","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-06-05 14:22:56","2019-06-05 14:37:56","2019-06-05 14:33:56","2019-06-05","14:33:56","2019","6","14","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","Ginger","11","Inactive","Resting","","","","","","","","","","","","","","","","","","","","","",""
"982","Bison","Jeannette Schwab","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-06-05 14:22:56","2019-06-05 14:37:56","2019-06-05 14:33:56","2019-06-05","14:33:56","2019","6","14","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","Sid","11","Inactive","Resting","","","","","","","","","","","","","","","","","","","","","",""
"982","Bison","Jeannette Schwab","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-06-05 14:22:56","2019-06-05 14:37:56","2019-06-05 14:34:56","2019-06-05","14:34:56","2019","6","14","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","CJ","12","","","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"982","Bison","Jeannette Schwab","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-06-05 14:22:56","2019-06-05 14:37:56","2019-06-05 14:34:56","2019-06-05","14:34:56","2019","6","14","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","Cody","12","Inactive","Resting","","","","","","","","","","","","","","","","","","","","","",""
"982","Bison","Jeannette Schwab","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-06-05 14:22:56","2019-06-05 14:37:56","2019-06-05 14:34:56","2019-06-05","14:34:56","2019","6","14","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","Ginger","12","Inactive","Resting","","","","","","","","","","","","","","","","","","","","","",""
"982","Bison","Jeannette Schwab","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-06-05 14:22:56","2019-06-05 14:37:56","2019-06-05 14:34:56","2019-06-05","14:34:56","2019","6","14","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","Sid","12","Inactive","Resting","","","","","","","","","","","","","","","","","","","","","",""
"982","Bison","Jeannette Schwab","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-06-05 14:22:56","2019-06-05 14:37:56","2019-06-05 14:35:56","2019-06-05","14:35:56","2019","6","14","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","CJ","13","","","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"982","Bison","Jeannette Schwab","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-06-05 14:22:56","2019-06-05 14:37:56","2019-06-05 14:35:56","2019-06-05","14:35:56","2019","6","14","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","Cody","13","Inactive","Resting","","","","","","","","","","","","","","","","","","","","","",""
"982","Bison","Jeannette Schwab","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-06-05 14:22:56","2019-06-05 14:37:56","2019-06-05 14:35:56","2019-06-05","14:35:56","2019","6","14","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","Ginger","13","Inactive","Resting","","","","","","","","","","","","","","","","","","","","","",""
"982","Bison","Jeannette Schwab","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-06-05 14:22:56","2019-06-05 14:37:56","2019-06-05 14:35:56","2019-06-05","14:35:56","2019","6","14","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","Sid","13","Inactive","Resting","","","","","","","","","","","","","","","","","","","","","",""
"982","Bison","Jeannette Schwab","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-06-05 14:22:56","2019-06-05 14:37:56","2019-06-05 14:36:56","2019-06-05","14:36:56","2019","6","14","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","CJ","14","","","Locomotion","Walking","","","","","","","","","","","","","","","","","","","",""
"982","Bison","Jeannette Schwab","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-06-05 14:22:56","2019-06-05 14:37:56","2019-06-05 14:36:56","2019-06-05","14:36:56","2019","6","14","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","Cody","14","Inactive","Resting","","","","","","","","","","","","","","","","","","","","","",""
"982","Bison","Jeannette Schwab","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-06-05 14:22:56","2019-06-05 14:37:56","2019-06-05 14:36:56","2019-06-05","14:36:56","2019","6","14","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","Ginger","14","Inactive","Resting","","","","","","","","","","","","","","","","","","","","","",""
"982","Bison","Jeannette Schwab","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-06-05 14:22:56","2019-06-05 14:37:56","2019-06-05 14:36:56","2019-06-05","14:36:56","2019","6","14","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","Sid","14","Inactive","Resting","","","","","","","","","","","","","","","","","","","","","",""
"982","Bison","Jeannette Schwab","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-06-05 14:22:56","2019-06-05 14:37:56","","","","","","","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","CJ","15","","","","","","","","","","","","","","","","","","","","","","","",""
"982","Bison","Jeannette Schwab","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-06-05 14:22:56","2019-06-05 14:37:56","","","","","","","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","Cody","15","","","","","","","","","","","","","","","","","","","","","","","",""
"982","Bison","Jeannette Schwab","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-06-05 14:22:56","2019-06-05 14:37:56","","","","","","","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","Ginger","15","","","","","","","","","","","","","","","","","","","","","","","",""
"982","Bison","Jeannette Schwab","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-06-05 14:22:56","2019-06-05 14:37:56","","","","","","","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","Sid","15","","","","","","","","","","","","","","","","","","","","","","","",""
"792","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-06 11:33:15","2019-06-06 11:48:15","2019-06-06 11:34:15","2019-06-06","11:34:15","2019","6","11","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","CJ","1","","","Locomotion","Walking","","","","","","","","","","","","","","","","","","","",""
"792","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-06 11:33:15","2019-06-06 11:48:15","2019-06-06 11:34:15","2019-06-06","11:34:15","2019","6","11","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","Cody","1","","","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"792","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-06 11:33:15","2019-06-06 11:48:15","2019-06-06 11:34:15","2019-06-06","11:34:15","2019","6","11","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","Ginger","1","","","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"792","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-06 11:33:15","2019-06-06 11:48:15","2019-06-06 11:34:15","2019-06-06","11:34:15","2019","6","11","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","Sid","1","","","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"792","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-06 11:33:15","2019-06-06 11:48:15","2019-06-06 11:35:15","2019-06-06","11:35:15","2019","6","11","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","CJ","2","","","Locomotion","Walking","","","","","","","","","","","","","","","","","","","",""
"792","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-06 11:33:15","2019-06-06 11:48:15","2019-06-06 11:35:15","2019-06-06","11:35:15","2019","6","11","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","Cody","2","","","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"792","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-06 11:33:15","2019-06-06 11:48:15","2019-06-06 11:35:15","2019-06-06","11:35:15","2019","6","11","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","Ginger","2","","","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"792","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-06 11:33:15","2019-06-06 11:48:15","2019-06-06 11:35:15","2019-06-06","11:35:15","2019","6","11","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","Sid","2","","","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"792","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-06 11:33:15","2019-06-06 11:48:15","2019-06-06 11:36:15","2019-06-06","11:36:15","2019","6","11","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","CJ","3","","","Locomotion","Walking","","","","","","","","","","","","","","","","","","","",""
"792","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-06 11:33:15","2019-06-06 11:48:15","2019-06-06 11:36:15","2019-06-06","11:36:15","2019","6","11","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","Cody","3","","","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"792","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-06 11:33:15","2019-06-06 11:48:15","2019-06-06 11:36:15","2019-06-06","11:36:15","2019","6","11","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","Ginger","3","","","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"792","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-06 11:33:15","2019-06-06 11:48:15","2019-06-06 11:36:15","2019-06-06","11:36:15","2019","6","11","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","Sid","3","","","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"792","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-06 11:33:15","2019-06-06 11:48:15","2019-06-06 11:37:15","2019-06-06","11:37:15","2019","6","11","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","CJ","4","Inactive","Resting","","","","","","","","","","","","","","","","","","","","","",""
"792","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-06 11:33:15","2019-06-06 11:48:15","2019-06-06 11:37:15","2019-06-06","11:37:15","2019","6","11","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","Cody","4","","","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"792","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-06 11:33:15","2019-06-06 11:48:15","2019-06-06 11:37:15","2019-06-06","11:37:15","2019","6","11","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","Ginger","4","","","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"792","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-06 11:33:15","2019-06-06 11:48:15","2019-06-06 11:37:15","2019-06-06","11:37:15","2019","6","11","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","Sid","4","","","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"792","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-06 11:33:15","2019-06-06 11:48:15","2019-06-06 11:38:15","2019-06-06","11:38:15","2019","6","11","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","CJ","5","","","","","","","","","","","","","Maintenance","Rubbing","","","","","","","","","",""
"792","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-06 11:33:15","2019-06-06 11:48:15","2019-06-06 11:38:15","2019-06-06","11:38:15","2019","6","11","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","Cody","5","","","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"792","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-06 11:33:15","2019-06-06 11:48:15","2019-06-06 11:38:15","2019-06-06","11:38:15","2019","6","11","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","Ginger","5","","","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"792","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-06 11:33:15","2019-06-06 11:48:15","2019-06-06 11:38:15","2019-06-06","11:38:15","2019","6","11","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","Sid","5","","","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"792","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-06 11:33:15","2019-06-06 11:48:15","2019-06-06 11:39:15","2019-06-06","11:39:15","2019","6","11","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","CJ","6","","","","","","","","","","","","","Maintenance","Rubbing","","","","","","","","","",""
"792","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-06 11:33:15","2019-06-06 11:48:15","2019-06-06 11:39:15","2019-06-06","11:39:15","2019","6","11","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","Cody","6","","","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"792","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-06 11:33:15","2019-06-06 11:48:15","2019-06-06 11:39:15","2019-06-06","11:39:15","2019","6","11","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","Ginger","6","","","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"792","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-06 11:33:15","2019-06-06 11:48:15","2019-06-06 11:39:15","2019-06-06","11:39:15","2019","6","11","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","Sid","6","","","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"792","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-06 11:33:15","2019-06-06 11:48:15","2019-06-06 11:40:15","2019-06-06","11:40:15","2019","6","11","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","CJ","7","","","Locomotion","Walking","","","","","","","","","","","","","","","","","","","",""
"792","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-06 11:33:15","2019-06-06 11:48:15","2019-06-06 11:40:15","2019-06-06","11:40:15","2019","6","11","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","Cody","7","","","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"792","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-06 11:33:15","2019-06-06 11:48:15","2019-06-06 11:40:15","2019-06-06","11:40:15","2019","6","11","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","Ginger","7","","","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"792","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-06 11:33:15","2019-06-06 11:48:15","2019-06-06 11:40:15","2019-06-06","11:40:15","2019","6","11","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","Sid","7","","","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"792","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-06 11:33:15","2019-06-06 11:48:15","2019-06-06 11:41:15","2019-06-06","11:41:15","2019","6","11","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","CJ","8","","","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"792","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-06 11:33:15","2019-06-06 11:48:15","2019-06-06 11:41:15","2019-06-06","11:41:15","2019","6","11","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","Cody","8","","","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"792","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-06 11:33:15","2019-06-06 11:48:15","2019-06-06 11:41:15","2019-06-06","11:41:15","2019","6","11","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","Ginger","8","","","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"792","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-06 11:33:15","2019-06-06 11:48:15","2019-06-06 11:41:15","2019-06-06","11:41:15","2019","6","11","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","Sid","8","","","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"792","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-06 11:33:15","2019-06-06 11:48:15","2019-06-06 11:42:15","2019-06-06","11:42:15","2019","6","11","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","CJ","9","","","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"792","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-06 11:33:15","2019-06-06 11:48:15","2019-06-06 11:42:15","2019-06-06","11:42:15","2019","6","11","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","Cody","9","","","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"792","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-06 11:33:15","2019-06-06 11:48:15","2019-06-06 11:42:15","2019-06-06","11:42:15","2019","6","11","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","Ginger","9","","","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"792","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-06 11:33:15","2019-06-06 11:48:15","2019-06-06 11:42:15","2019-06-06","11:42:15","2019","6","11","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","Sid","9","","","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"792","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-06 11:33:15","2019-06-06 11:48:15","2019-06-06 11:43:15","2019-06-06","11:43:15","2019","6","11","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","CJ","10","","","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"792","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-06 11:33:15","2019-06-06 11:48:15","2019-06-06 11:43:15","2019-06-06","11:43:15","2019","6","11","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","Cody","10","","","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"792","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-06 11:33:15","2019-06-06 11:48:15","2019-06-06 11:43:15","2019-06-06","11:43:15","2019","6","11","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","Ginger","10","","","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"792","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-06 11:33:15","2019-06-06 11:48:15","2019-06-06 11:43:15","2019-06-06","11:43:15","2019","6","11","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","Sid","10","","","","","","","","","","","","","Maintenance","Rubbing","","","","","","","","","",""
"792","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-06 11:33:15","2019-06-06 11:48:15","2019-06-06 11:44:15","2019-06-06","11:44:15","2019","6","11","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","CJ","11","","","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"792","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-06 11:33:15","2019-06-06 11:48:15","2019-06-06 11:44:15","2019-06-06","11:44:15","2019","6","11","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","Cody","11","","","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"792","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-06 11:33:15","2019-06-06 11:48:15","2019-06-06 11:44:15","2019-06-06","11:44:15","2019","6","11","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","Ginger","11","","","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"792","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-06 11:33:15","2019-06-06 11:48:15","2019-06-06 11:44:15","2019-06-06","11:44:15","2019","6","11","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","Sid","11","","","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"792","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-06 11:33:15","2019-06-06 11:48:15","2019-06-06 11:45:15","2019-06-06","11:45:15","2019","6","11","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","CJ","12","","","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"792","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-06 11:33:15","2019-06-06 11:48:15","2019-06-06 11:45:15","2019-06-06","11:45:15","2019","6","11","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","Cody","12","","","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"792","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-06 11:33:15","2019-06-06 11:48:15","2019-06-06 11:45:15","2019-06-06","11:45:15","2019","6","11","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","Ginger","12","","","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"792","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-06 11:33:15","2019-06-06 11:48:15","2019-06-06 11:45:15","2019-06-06","11:45:15","2019","6","11","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","Sid","12","","","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"792","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-06 11:33:15","2019-06-06 11:48:15","2019-06-06 11:46:15","2019-06-06","11:46:15","2019","6","11","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","CJ","13","","","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"792","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-06 11:33:15","2019-06-06 11:48:15","2019-06-06 11:46:15","2019-06-06","11:46:15","2019","6","11","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","Cody","13","","","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"792","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-06 11:33:15","2019-06-06 11:48:15","2019-06-06 11:46:15","2019-06-06","11:46:15","2019","6","11","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","Ginger","13","","","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"792","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-06 11:33:15","2019-06-06 11:48:15","2019-06-06 11:46:15","2019-06-06","11:46:15","2019","6","11","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","Sid","13","","","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"792","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-06 11:33:15","2019-06-06 11:48:15","2019-06-06 11:47:15","2019-06-06","11:47:15","2019","6","11","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","CJ","14","","","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"792","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-06 11:33:15","2019-06-06 11:48:15","2019-06-06 11:47:15","2019-06-06","11:47:15","2019","6","11","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","Cody","14","","","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"792","Bison","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-06 11:33:15","2019-06-06 11:48:15","2019-06-06 11:47:15","2019-06-06","11:47:15","2019","6","11","Cody,CJ,Sid,Ginger","15.00","","600x600","","Interval","Ginger","14","","","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
