"SessionID","Configuration Name","Observer","DeviceID","Session Start Time","Session End Time","DateTime","Date","Time","Year","Month","Hour","Project Animals","Duration","Grid Size","Image Size","Notes","Channel Type","Focal Name","Frame Number","Interval Channel 1 Name","Interval Channel 1 Value","Interval Channel 2 Name","Interval Channel 2 Value"
"137","Sun Bear","Arlisa Homan","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-04-11 13:48:25","2018-04-11 14:03:25","2018-04-11 13:54:26","2018-04-11","13:54:26","2018","4","13","Barney","15.00","","600x600","","Interval","Jody","6","","","Inactive","Out of view"
"137","Sun Bear","Arlisa Homan","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-04-11 13:48:25","2018-04-11 14:03:25","2018-04-11 13:55:26","2018-04-11","13:55:26","2018","4","13","Barney","15.00","","600x600","","Interval","Jody","7","Active","Other","",""
"137","Sun Bear","Arlisa Homan","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-04-11 13:48:25","2018-04-11 14:03:25","2018-04-11 13:56:26","2018-04-11","13:56:26","2018","4","13","Barney","15.00","","600x600","","Interval","Jody","8","","","Inactive","Out of view"
"137","Sun Bear","Arlisa Homan","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-04-11 13:48:25","2018-04-11 14:03:25","2018-04-11 13:57:26","2018-04-11","13:57:26","2018","4","13","Barney","15.00","","600x600","","Interval","Jody","9","","","Inactive","Out of view"
"137","Sun Bear","Arlisa Homan","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-04-11 13:48:25","2018-04-11 14:03:25","2018-04-11 13:58:26","2018-04-11","13:58:26","2018","4","13","Barney","15.00","","600x600","","Interval","Jody","10","","","Inactive","Out of view"
"137","Sun Bear","Arlisa Homan","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-04-11 13:48:25","2018-04-11 14:03:25","2018-04-11 13:59:26","2018-04-11","13:59:26","2018","4","13","Barney","15.00","","600x600","","Interval","Jody","11","","","Inactive","Out of view"
"137","Sun Bear","Arlisa Homan","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-04-11 13:48:25","2018-04-11 14:03:25","2018-04-11 14:00:26","2018-04-11","14:00:26","2018","4","14","Barney","15.00","","600x600","","Interval","Jody","12","","","Inactive","Out of view"
"137","Sun Bear","Arlisa Homan","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-04-11 13:48:25","2018-04-11 14:03:25","2018-04-11 14:01:26","2018-04-11","14:01:26","2018","4","14","Barney","15.00","","600x600","","Interval","Jody","13","","","Inactive","Out of view"
"137","Sun Bear","Arlisa Homan","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-04-11 13:48:25","2018-04-11 14:03:25","2018-04-11 14:02:26","2018-04-11","14:02:26","2018","4","14","Barney","15.00","","600x600","","Interval","Jody","14","","","Inactive","Out of view"
"178","Sun Bear","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-06-11 12:13:22","2018-06-11 12:28:22","2018-06-11 12:14:23","2018-06-11","12:14:23","2018","6","12","Barney","15.00","","600x600","","Interval","Barney","1","Active","Pacing","",""
"178","Sun Bear","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-06-11 12:13:22","2018-06-11 12:28:22","2018-06-11 12:15:23","2018-06-11","12:15:23","2018","6","12","Barney","15.00","","600x600","","Interval","Barney","2","Active","Pacing","",""
"178","Sun Bear","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-06-11 12:13:22","2018-06-11 12:28:22","2018-06-11 12:16:23","2018-06-11","12:16:23","2018","6","12","Barney","15.00","","600x600","","Interval","Barney","3","Active","Pacing","",""
"178","Sun Bear","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-06-11 12:13:22","2018-06-11 12:28:22","2018-06-11 12:17:23","2018-06-11","12:17:23","2018","6","12","Barney","15.00","","600x600","","Interval","Barney","4","Active","Pacing","",""
"178","Sun Bear","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-06-11 12:13:22","2018-06-11 12:28:22","2018-06-11 12:18:23","2018-06-11","12:18:23","2018","6","12","Barney","15.00","","600x600","","Interval","Barney","5","Active","Pacing","",""
"178","Sun Bear","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-06-11 12:13:22","2018-06-11 12:28:22","2018-06-11 12:19:23","2018-06-11","12:19:23","2018","6","12","Barney","15.00","","600x600","","Interval","Barney","6","Active","Pacing","",""
"178","Sun Bear","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-06-11 12:13:22","2018-06-11 12:28:22","2018-06-11 12:20:23","2018-06-11","12:20:23","2018","6","12","Barney","15.00","","600x600","","Interval","Barney","7","Active","Pacing","",""
"178","Sun Bear","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-06-11 12:13:22","2018-06-11 12:28:22","2018-06-11 12:21:23","2018-06-11","12:21:23","2018","6","12","Barney","15.00","","600x600","","Interval","Barney","8","Active","Pacing","",""
"178","Sun Bear","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-06-11 12:13:22","2018-06-11 12:28:22","2018-06-11 12:22:23","2018-06-11","12:22:23","2018","6","12","Barney","15.00","","600x600","","Interval","Barney","9","Active","Pacing","",""
"178","Sun Bear","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-06-11 12:13:22","2018-06-11 12:28:22","2018-06-11 12:23:23","2018-06-11","12:23:23","2018","6","12","Barney","15.00","","600x600","","Interval","Barney","10","Active","Interacting with Enrichment","",""
"178","Sun Bear","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-06-11 12:13:22","2018-06-11 12:28:22","2018-06-11 12:24:23","2018-06-11","12:24:23","2018","6","12","Barney","15.00","","600x600","","Interval","Barney","11","Active","Pacing","",""
"178","Sun Bear","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-06-11 12:13:22","2018-06-11 12:28:22","2018-06-11 12:25:23","2018-06-11","12:25:23","2018","6","12","Barney","15.00","","600x600","","Interval","Barney","12","Active","Pacing","",""
"178","Sun Bear","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-06-11 12:13:22","2018-06-11 12:28:22","2018-06-11 12:26:23","2018-06-11","12:26:23","2018","6","12","Barney","15.00","","600x600","","Interval","Barney","13","Active","Pacing","",""
"178","Sun Bear","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-06-11 12:13:22","2018-06-11 12:28:22","2018-06-11 12:27:23","2018-06-11","12:27:23","2018","6","12","Barney","15.00","","600x600","","Interval","Barney","14","Active","Pacing","",""
"178","Sun Bear","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-06-11 12:13:22","2018-06-11 12:28:22","2018-06-11 12:28:23","2018-06-11","12:28:23","2018","6","12","Barney","15.00","","600x600","","Interval","Barney","15","Active","Pacing","",""
"188","Sun Bear","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-06-14 14:31:19","2018-06-14 14:46:19","2018-06-14 14:32:20","2018-06-14","14:32:20","2018","6","14","Barney","15.00","","600x600","","Interval","Barney","1","","","Inactive","Resting"
"188","Sun Bear","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-06-14 14:31:19","2018-06-14 14:46:19","2018-06-14 14:33:20","2018-06-14","14:33:20","2018","6","14","Barney","15.00","","600x600","","Interval","Barney","2","","","Inactive","Resting"
"188","Sun Bear","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-06-14 14:31:19","2018-06-14 14:46:19","2018-06-14 14:34:20","2018-06-14","14:34:20","2018","6","14","Barney","15.00","","600x600","","Interval","Barney","3","","","Inactive","Resting"
"188","Sun Bear","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-06-14 14:31:19","2018-06-14 14:46:19","2018-06-14 14:35:20","2018-06-14","14:35:20","2018","6","14","Barney","15.00","","600x600","","Interval","Barney","4","","","Inactive","Resting"
"188","Sun Bear","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-06-14 14:31:19","2018-06-14 14:46:19","2018-06-14 14:36:20","2018-06-14","14:36:20","2018","6","14","Barney","15.00","","600x600","","Interval","Barney","5","","","Inactive","Resting"
